what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1480558654094
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480558655048
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1480558657353
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1480558657684
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1480558664723
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1480558664756
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1480558670542
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1480558672347
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1480558672670
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1480558673358
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480558682988
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1480558692859
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480558707343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1480558725864
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1480558726762
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480558728308
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1480558730284
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1480558730562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1480558732722
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480558735280
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1480558737232
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1480558737584
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1480558745409
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1480558745430
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1480558769153
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480558769385
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480558769495
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1480558787686
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1480558787766
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1480558792317
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1480558798307
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480558798561
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480558798652
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1480558818045
