what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480840080389
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1480840084195
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480840092092
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1480840115396
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1480840115544
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1480840118606
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1480840123667
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1480840134146
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1480840144725
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1480840146485
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1480840148869
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1480840150354
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1480840150805
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1480840155806
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1480840155827
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1480840163208
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1480840163625
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480840167926
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1480840178434
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1480840186649
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1480840197831
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1480840213909
