what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481200335945
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481200349358
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481200355018
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1481200359955
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1481200360061
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481200360089
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481200361326
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1481200362096
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1481200362096
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1481200362701
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1481200369707
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1481200374919
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1481200377940
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1481200391728
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1481200406999
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1481200407139
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1481200409159
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1481200410441
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481200412405
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481200413100
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481200414628
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481200416925
